level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	208	1	1	1	5576	13140	1344	92	34.175629	%|-I
2	1	209	0	0	0	1583	13231	206	273	-1	
3	1	209	1	0	0	1583	13231	206	273	-1	
4	1	209	1	1	0	1583	13231	206	273	-1	
5	1	209	1	1	1	1583	13231	206	273	45.144913	Fﬂ
2	1	210	0	0	0	2419	12983	262	410	-1	
3	1	210	1	0	0	2419	12983	262	410	-1	
4	1	210	1	1	0	2419	12983	262	410	-1	
5	1	210	1	1	1	2419	12983	262	410	26.950684	.
2	1	211	0	0	0	6000	13480	472	312	-1	
3	1	211	1	0	0	6000	13480	472	312	-1	
4	1	211	1	1	0	6000	13480	472	312	-1	
5	1	211	1	1	1	6000	13452	472	340	58.151100	=il
2	1	212	0	0	0	6264	13692	208	48	-1	
3	1	212	1	0	0	6264	13692	208	48	-1	
4	1	212	1	1	0	6264	13692	208	48	-1	
5	1	212	1	1	1	6264	13692	208	48	84.677231	III
2	1	213	0	0	0	6712	13236	2108	476	-1	
3	1	213	1	0	0	6712	13236	2108	476	-1	
4	1	213	1	1	0	6712	13236	2108	476	-1	
5	1	213	1	1	1	6712	13236	2108	476	65.686157	U..
2	1	214	0	0	0	10972	12708	272	932	-1	
3	1	214	1	0	0	10972	12708	272	932	-1	
4	1	214	1	1	0	10972	12708	272	932	-1	
5	1	214	1	1	1	10972	12708	272	932	63.758850	\l
2	1	215	0	0	0	3367	12947	3289	1349	-1	
3	1	215	1	0	0	3367	12947	3289	1349	-1	
4	1	215	1	1	0	3367	12947	3289	1349	-1	
5	1	215	1	1	1	3367	13215	2789	1081	61.074394	pwl
5	1	215	1	1	2	5464	12947	1192	845	39.273872	T
2	1	216	0	0	0	6424	13236	1132	820	-1	
3	1	216	1	0	0	6424	13236	1132	820	-1	
4	1	216	1	1	0	6424	13236	1132	820	-1	
5	1	216	1	1	1	6424	13236	1132	820	74.608597	!Ill
2	1	217	0	0	0	5552	13776	2004	360	-1	
3	1	217	1	0	0	5552	13776	2004	360	-1	
4	1	217	1	1	0	5552	13776	2004	360	-1	
5	1	217	1	1	1	5552	13776	2004	360	70.520279	|.===..II
2	1	218	0	0	0	8168	13956	180	76	-1	
3	1	218	1	0	0	8168	13956	180	76	-1	
4	1	218	1	1	0	8168	13956	180	76	-1	
5	1	218	1	1	1	8168	13956	180	76	16.790314	T
5	1	218	1	1	2	8283	13952	65	110	16.790314	1
2	1	219	0	0	0	10868	12708	100	1296	-1	
3	1	219	1	0	0	10868	12708	100	1296	-1	
4	1	219	1	1	0	10868	12708	100	1296	-1	
5	1	219	1	1	1	10868	12708	100	1296	84.831223	|
2	1	220	0	0	0	1908	14168	156	100	-1	
3	1	220	1	0	0	1908	14168	156	100	-1	
4	1	220	1	1	0	1908	14168	156	100	-1	
5	1	220	1	1	1	1908	14168	156	100	0.000000	i
2	1	221	0	0	0	7208	13992	1140	276	-1	
3	1	221	1	0	0	7208	13992	1140	276	-1	
4	1	221	1	1	0	7208	13992	1140	276	-1	
5	1	221	1	1	1	7208	13992	1140	276	49.209064	ILF!IEE"llllllllﬂ:
2	1	222	0	0	0	8640	13716	833	437	-1	
3	1	222	1	0	0	8640	13716	833	437	-1	
4	1	222	1	1	0	8640	13716	833	437	-1	
5	1	222	1	1	1	8640	13716	833	437	0.000000	i
2	1	223	0	0	0	87	14299	642	110	-1	
3	1	223	1	0	0	87	14299	642	110	-1	
4	1	223	1	1	0	87	14299	642	110	-1	
5	1	223	1	1	1	87	14299	642	110	3.996449	p—
5	1	223	1	1	2	505	14295	110	118	0.000000	T
2	1	224	0	0	0	2376	14472	8	12	-1	
3	1	224	1	0	0	2376	14472	8	12	-1	
4	1	224	1	1	0	2376	14472	8	12	-1	
5	1	224	1	1	1	2376	14472	8	12	64.475777	»
2	1	225	0	0	0	2224	14036	2372	468	-1	
3	1	225	1	0	0	2224	14036	2372	468	-1	
4	1	225	1	1	0	2224	14036	2372	468	-1	
5	1	225	1	1	1	2376	14340	8	12	79.132080	'
5	1	225	1	1	2	2224	14036	2372	468	59.293880	'@ﬁﬁﬁﬂll-l-l
2	1	226	0	0	0	4128	13640	1444	864	-1	
3	1	226	1	0	0	4128	13640	1444	864	-1	
4	1	226	1	1	0	4128	13640	1444	864	-1	
5	1	226	1	1	1	4128	13640	1444	864	64.492050	_Es!!.i
2	1	227	0	0	0	5552	14088	1344	312	-1	
3	1	227	1	0	0	5552	14088	1344	312	-1	
4	1	227	1	1	0	5552	14088	1344	312	-1	
5	1	227	1	1	1	5552	14088	1344	348	45.037643	i
2	1	228	0	0	0	7360	14352	988	180	-1	
3	1	228	1	0	0	7360	14352	988	180	-1	
4	1	228	1	1	0	7360	14352	988	180	-1	
5	1	228	1	1	1	7360	14468	140	64	14.803829	e
5	1	228	1	1	2	7504	14352	844	180	21.874012	R
2	1	229	0	0	0	9592	13988	1376	492	-1	
3	1	229	1	0	0	9592	13988	1376	492	-1	
4	1	229	1	1	0	9592	13988	1376	492	-1	
5	1	229	1	1	1	9592	13988	1376	492	39.402882	I
2	1	230	0	0	0	87	14619	642	106	-1	
3	1	230	1	0	0	87	14619	642	106	-1	
4	1	230	1	1	0	87	14619	642	106	-1	
5	1	230	1	1	1	87	14619	642	106	47.852230	m—
5	1	230	1	1	2	510	14615	105	114	14.026937	T
2	1	231	0	0	0	1856	14456	208	236	-1	
3	1	231	1	0	0	1856	14456	208	236	-1	
4	1	231	1	1	0	1856	14456	208	236	-1	
5	1	231	1	1	1	1856	14456	208	236	81.452652	|n
2	1	232	0	0	0	2412	14564	524	20	-1	
3	1	232	1	0	0	2412	14564	524	20	-1	
4	1	232	1	1	0	2412	14564	524	20	-1	
5	1	232	1	1	1	2412	14564	67	20	25.480871	I
5	1	232	1	1	2	2561	14564	66	20	16.896677	S
5	1	232	1	1	3	2680	14564	63	20	0.000000	S
5	1	232	1	1	4	2818	14564	118	20	0.000000	e
2	1	233	0	0	0	2412	14432	1340	128	-1	
3	1	233	1	0	0	2412	14432	1340	128	-1	
4	1	233	1	1	0	2412	14432	1340	128	-1	
5	1	233	1	1	1	2412	14432	71	128	22.228279	N
5	1	233	1	1	2	2557	14432	60	128	30.393696	o
5	1	233	1	1	3	2900	14432	299	128	45.260612	s
5	1	233	1	1	4	3288	14476	1	12	13.699484	1
5	1	233	1	1	5	3362	14432	31	128	12.946749	I
2	1	234	0	0	0	2544	14432	1580	548	-1	
3	1	234	1	0	0	2544	14432	1580	548	-1	
4	1	234	1	1	0	2544	14432	1580	548	-1	
5	1	234	1	1	1	2544	14432	1580	548	59.284264	Eﬂé!@ﬁﬂll-
2	1	235	0	0	0	5552	14376	1344	236	-1	
3	1	235	1	0	0	5552	14376	1344	236	-1	
4	1	235	1	1	0	5552	14376	1344	236	-1	
5	1	235	1	1	1	5552	14376	180	212	13.577328	i
5	1	235	1	1	2	5995	14404	161	156	66.020424	=
5	1	235	1	1	3	6160	14404	736	208	73.454124	.===..-|
2	1	236	0	0	0	8640	14120	180	492	-1	
3	1	236	1	0	0	8640	14120	180	492	-1	
4	1	236	1	1	0	8640	14120	180	492	-1	
5	1	236	1	1	1	8640	14120	180	492	33.987320	;
2	1	237	0	0	0	1856	14696	208	180	-1	
3	1	237	1	0	0	1856	14696	208	180	-1	
4	1	237	1	1	0	1856	14696	208	180	-1	
5	1	237	1	1	1	1856	14696	208	180	50.631908	|
2	1	238	0	0	0	4600	14008	972	972	-1	
3	1	238	1	0	0	4600	14008	972	972	-1	
4	1	238	1	1	0	4600	14008	972	972	-1	
5	1	238	1	1	1	4600	14008	972	972	66.969070	_E!.!!IE
2	1	239	0	0	0	5788	14564	1108	180	-1	
3	1	239	1	0	0	5788	14564	1108	180	-1	
4	1	239	1	1	0	5788	14564	1108	180	-1	
5	1	239	1	1	1	5788	14564	1108	180	0.000000	a=viiil]
5	1	239	1	1	2	6655	14560	229	249	32.776943	.
2	1	240	0	0	0	6160	14748	548	124	-1	
3	1	240	1	0	0	6160	14748	548	124	-1	
4	1	240	1	1	0	6160	14748	548	124	-1	
5	1	240	1	1	1	6160	14748	548	124	37.213596	I
2	1	241	0	0	0	7208	14468	1140	276	-1	
3	1	241	1	0	0	7208	14468	1140	276	-1	
4	1	241	1	1	0	7208	14468	1140	276	-1	
5	1	241	1	1	1	7208	14468	1140	276	49.209064	ILF!IEE"llllllllﬂ:
2	1	242	0	0	0	87	14935	638	106	-1	
3	1	242	1	0	0	87	14935	638	106	-1	
4	1	242	1	1	0	87	14935	638	106	-1	
5	1	242	1	1	1	87	14935	638	106	0.000000	g~
5	1	242	1	1	2	558	14931	57	114	17.644939	T
2	1	243	0	0	0	1144	14508	340	472	-1	
3	1	243	1	0	0	1144	14508	340	472	-1	
4	1	243	1	1	0	1144	14508	340	472	-1	
5	1	243	1	1	1	1144	14508	340	472	67.095467	e
2	1	244	0	0	0	1856	14880	208	232	-1	
3	1	244	1	0	0	1856	14880	208	232	-1	
4	1	244	1	1	0	1856	14880	208	232	-1	
5	1	244	1	1	1	1856	14880	208	232	0.000000	ml
2	1	245	0	0	0	2544	14696	992	392	-1	
3	1	245	1	0	0	2544	14696	992	392	-1	
4	1	245	1	1	0	2544	14696	992	392	-1	
5	1	245	1	1	1	2544	14696	992	392	64.222801	'!a'!a'!sil
2	1	246	0	0	0	5552	14852	1156	232	-1	
3	1	246	1	0	0	5552	14852	1156	232	-1	
4	1	246	1	1	0	5552	14852	1156	232	-1	
5	1	246	1	1	1	5552	14852	20	208	20.205269	[
5	1	246	1	1	2	5576	14852	1132	232	16.427908	i
5	1	246	1	1	3	6605	14794	99	295	49.561386	T
2	1	247	0	0	0	8168	14904	180	76	-1	
3	1	247	1	0	0	8168	14904	180	76	-1	
4	1	247	1	1	0	8168	14904	180	76	-1	
5	1	247	1	1	1	8168	14904	180	76	16.790314	T
5	1	247	1	1	2	8283	14900	65	110	16.790314	1
2	1	248	0	0	0	8692	14884	781	217	-1	
3	1	248	1	0	0	8692	14884	781	217	-1	
4	1	248	1	1	0	8692	14884	781	217	-1	
5	1	248	1	1	1	8692	14884	781	217	0.000000	Ble=csiw
2	1	249	0	0	0	9592	14464	1272	488	-1	
3	1	249	1	0	0	9592	14464	1272	488	-1	
4	1	249	1	1	0	9592	14464	1272	488	-1	
5	1	249	1	1	1	9592	14464	1272	488	35.377155	I
2	1	250	0	0	0	1144	14984	340	312	-1	
3	1	250	1	0	0	1144	14984	340	312	-1	
4	1	250	1	1	0	1144	14984	340	312	-1	
5	1	250	1	1	1	1144	14984	340	312	72.355202	i
2	1	251	0	0	0	2464	15092	972	124	-1	
3	1	251	1	0	0	2464	15092	972	124	-1	
4	1	251	1	1	0	2464	15092	972	124	-1	
5	1	251	1	1	1	2464	15092	972	124	56.623695	lﬂﬁﬂﬂﬂ
2	1	252	0	0	0	5788	14932	1108	284	-1	
3	1	252	1	0	0	5788	14932	1108	284	-1	
4	1	252	1	1	0	5788	14932	1108	284	-1	
5	1	252	1	1	1	5788	14932	1108	284	60.315479	EE!___III!
2	1	253	0	0	0	7444	14940	904	196	-1	
3	1	253	1	0	0	7444	14940	904	196	-1	
4	1	253	1	1	0	7444	14940	904	196	-1	
5	1	253	1	1	1	7444	14940	904	196	56.982048	|E5=|llllllllﬂi
2	1	254	0	0	0	87	15251	642	106	-1	
3	1	254	1	0	0	87	15251	642	106	-1	
4	1	254	1	1	0	87	15251	642	106	-1	
5	1	254	1	1	1	87	15251	642	106	12.582417	gp—
5	1	254	1	1	2	510	15247	105	114	0.000000	T
2	1	255	0	0	0	3440	14432	1632	1180	-1	
3	1	255	1	0	0	3440	14432	1632	1180	-1	
4	1	255	1	1	0	3440	14432	1632	1180	-1	
5	1	255	1	1	1	3440	14432	1632	1180	50.820396	-i.l
2	1	256	0	0	0	4708	14592	864	732	-1	
3	1	256	1	0	0	4708	14592	864	732	-1	
4	1	256	1	1	0	4708	14592	864	732	-1	
5	1	256	1	1	1	4708	14592	864	732	60.012215	E.IIE
2	1	257	0	0	0	6160	15220	312	128	-1	
3	1	257	1	0	0	6160	15220	312	128	-1	
4	1	257	1	1	0	6160	15220	312	128	-1	
5	1	257	1	1	1	6160	15220	312	128	38.676338	1
2	1	258	0	0	0	6476	15008	1080	500	-1	
3	1	258	1	0	0	6476	15008	1080	500	-1	
4	1	258	1	1	0	6476	15008	1080	500	-1	
5	1	258	1	1	1	6476	14940	1080	568	0.000000	S
2	1	259	0	0	0	7360	15416	248	64	-1	
3	1	259	1	0	0	7360	15416	248	64	-1	
4	1	259	1	1	0	7360	15416	248	64	-1	
5	1	259	1	1	1	7360	15416	248	64	45.154625	T
2	1	260	0	0	0	87	15567	642	106	-1	
3	1	260	1	0	0	87	15567	642	106	-1	
4	1	260	1	1	0	87	15567	642	106	-1	
5	1	260	1	1	1	87	15567	642	106	38.103313	gg—
5	1	260	1	1	2	510	15563	105	114	35.619919	T
5	1	260	1	1	3	672	15563	57	114	23.342796	°
2	1	261	0	0	0	543	15455	554	182	-1	
3	1	261	1	0	0	543	15455	554	182	-1	
4	1	261	1	1	0	543	15455	554	182	-1	
5	1	261	1	1	1	543	15455	554	182	38.193329	P.f—qk:x
2	1	262	0	0	0	5716	15352	992	260	-1	
3	1	262	1	0	0	5716	15352	992	260	-1	
4	1	262	1	1	0	5716	15352	992	260	-1	
5	1	262	1	1	1	5716	15352	992	260	68.764481	i'='-!!!!
2	1	263	0	0	0	7360	15460	988	232	-1	
3	1	263	1	0	0	7360	15460	988	232	-1	
4	1	263	1	1	0	7360	15460	988	232	-1	
5	1	263	1	1	1	7360	15460	988	232	49.209064	ILF!IEE"llllllllﬂ:
2	1	264	0	0	0	7444	15484	112	128	-1	
3	1	264	1	0	0	7444	15484	112	128	-1	
4	1	264	1	1	0	7444	15484	112	128	-1	
5	1	264	1	1	1	7444	15484	112	128	58.972694	|
2	1	265	0	0	0	3732	15460	1024	524	-1	
3	1	265	1	0	0	3732	15460	1024	524	-1	
4	1	265	1	1	0	3732	15460	1024	524	-1	
5	1	265	1	1	1	3732	15460	1024	524	99.088547	III
